# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	sample_name	sample_uuid
C3N-00872	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00872.RNA-Seq.A.hg38.tsv.gz	1035079	TSV	7f1edf435c72541f15dafd21d93203f7	C3N-00872.RNA-Seq.A.hg38	54c667bc-098f-418b-8b31-282e530fb26d
C3N-00872	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00872.RNA-Seq.T.hg38.tsv.gz	997586	TSV	651f40b7c6e890451f81622bddc8d599	C3N-00872.RNA-Seq.T.hg38	b8fc897c-e6cf-4a38-8dca-c28cdc50a226
C3N-00880	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00880.RNA-Seq.T.hg38.tsv.gz	1011630	TSV	614c5daff82150d586342fc46d4711c7	C3N-00880.RNA-Seq.T.hg38	ef3a2ccd-201d-49d3-b7b6-ff7da76bc664
C3N-00953	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00953.RNA-Seq.T.hg38.tsv.gz	1018502	TSV	6d4770e71466e650b0b86ef37f3ae049	C3N-00953.RNA-Seq.T.hg38	1ab3850c-91b5-4bb9-adbd-2d5031291656
C3N-00953	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3N-00953.RNA-Seq.genomic.T.HET_om0vr3.hg38.tsv.gz	994879	TSV	f7662f664376319674c4576ea36a31d6	C3N-00953.RNA-Seq.genomic.T.HET_om0vr3.hg38	e462776b-598c-48f5-823d-51ec34ba0d75
C3N-00953	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3N-00953.RNA-Seq.genomic.T.HET_ommrR3.hg38.tsv.gz	996965	TSV	837e91cad846926c946fdc84428f16f5	C3N-00953.RNA-Seq.genomic.T.HET_ommrR3.hg38	fd162c45-0ab2-4b7a-9a8d-a6c54a34fae3
C3N-00954	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-00954.RNA-Seq.genomic.A.hg38.tsv.gz	1038507	TSV	44994a1aa727acb4bb10246ce0815659	C3N-00954.RNA-Seq.genomic.A.hg38	b5d78263-72cb-4914-83d3-97d4c7e59469
C3N-00954	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-00954.RNA-Seq.genomic.T.hg38.tsv.gz	1021685	TSV	258cf768ad5a312294115402d5929f78	C3N-00954.RNA-Seq.genomic.T.hg38	8489cfdf-7e98-4abf-b1f5-19db81214663
C3N-00957	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-00957.RNA-Seq.genomic.T.hg38.tsv.gz	1013002	TSV	90b32f9b861d24809a942d6f71883d75	C3N-00957.RNA-Seq.genomic.T.hg38	c141c73c-c1d4-46c5-a233-78213237d952
C3N-00959	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00959.RNA-Seq.A.hg38.tsv.gz	992429	TSV	af79960352ec186a15b4c115f04c8b54	C3N-00959.RNA-Seq.A.hg38	df1b66bd-d87f-4a40-b91f-28efa6fd09a3
C3N-00959	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-00959.RNA-Seq.T.hg38.tsv.gz	1003150	TSV	2c3460e60a0899f701fcd9f49aa23d8f	C3N-00959.RNA-Seq.T.hg38	6b0d5aa1-6383-4bf0-b2f1-9c89db1528ff
C3N-01001	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01001.RNA-Seq.T.hg38.tsv.gz	986776	TSV	cc35fca7b8b9d49322cd78dfb3043329	C3N-01001.RNA-Seq.T.hg38	ae944614-b406-41f6-97ed-b6c567f42672
C3N-01003	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01003.RNA-Seq.A.hg38.tsv.gz	985935	TSV	542d5cde229d23f10f7a32cde6160d2b	C3N-01003.RNA-Seq.A.hg38	e6fd8d04-8678-4f0b-8330-60d0871cd52f
C3N-01003	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01003.RNA-Seq.T.hg38.tsv.gz	1003415	TSV	467c2106d44ac26b59e1f5bbb9fbfc25	C3N-01003.RNA-Seq.T.hg38	b209db51-a716-46dc-8cb7-90b5619e714f
C3N-01007	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01007.RNA-Seq.T.hg38.tsv.gz	984812	TSV	da25a618247498d77bb37a1ce37c962b	C3N-01007.RNA-Seq.T.hg38	9a415a65-ffff-4c66-b4cf-9673a448b6d2
C3N-01008	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01008.RNA-Seq.T.hg38.tsv.gz	979583	TSV	99b932a2e9ca2b2b2727449fa51db7df	C3N-01008.RNA-Seq.T.hg38	81bbfe4a-f703-4ce3-9afe-9c008dacf1a4
C3N-01011	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-01011.RNA-Seq.genomic.A.hg38.tsv.gz	1012839	TSV	95845705d412df2c32e12508f5405002	C3N-01011.RNA-Seq.genomic.A.hg38	0f0a4d78-285e-497b-a2e7-ab84cd1a7e06
C3N-01011	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-01011.RNA-Seq.genomic.T.hg38.tsv.gz	1027658	TSV	7dc7770396d1e298690b64a92071ecd9	C3N-01011.RNA-Seq.genomic.T.hg38	a638e718-47eb-43cf-bb59-273366d0e978
C3N-01012	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3N-01012.RNA-Seq.genomic.T.hg38.tsv.gz	1046011	TSV	3d983a271611c830f69e4af2e6123a57	C3N-01012.RNA-Seq.genomic.T.hg38	24925754-92c3-4a23-8356-cce927f72c7f
C3N-01016	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01016.RNA-Seq.A.hg38.tsv.gz	993040	TSV	146dc0f91972f678b57ee590843a3b3c	C3N-01016.RNA-Seq.A.hg38	1ac1e601-c657-4aa2-82a6-fa252c0c7a3a
C3N-01016	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01016.RNA-Seq.T.hg38.tsv.gz	970931	TSV	524959f435d4e9d9bb6e3d11f5f676fd	C3N-01016.RNA-Seq.T.hg38	ffa7d5e1-9bc4-430d-8dff-526628281de7
C3N-01017	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01017.RNA-Seq.A.hg38.tsv.gz	1006365	TSV	e6426a23aba487aa0ad146274ceb23e4	C3N-01017.RNA-Seq.A.hg38	a77f5f1e-5ea5-4f24-a51d-e1c21a268926
C3N-01017	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01017.RNA-Seq.T.hg38.tsv.gz	1012851	TSV	40f24937a2b463e0a1a7285c3f4fcc1b	C3N-01017.RNA-Seq.T.hg38	8b41eba7-82fa-4d01-bfa6-698c5aca4f5c
C3N-01018	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01018.RNA-Seq.A.hg38.tsv.gz	1035044	TSV	8f60c3ab316ad7b3b20b400886b931f8	C3N-01018.RNA-Seq.A.hg38	c7e40661-7c71-4e8a-9bed-a5354ca93fd1
C3N-01018	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01018.RNA-Seq.T.hg38.tsv.gz	1030984	TSV	2d3142834549fffd647ef0b0ffc2243b	C3N-01018.RNA-Seq.T.hg38	a5e111b1-f8e0-4437-a090-23e8f3bf7ea9
C3N-01019	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01019.RNA-Seq.A.hg38.tsv.gz	1008409	TSV	15c1da99c6f6995ab541d488d23c293c	C3N-01019.RNA-Seq.A.hg38	6669e2f3-d499-4ec0-ac91-dd53996a1467
C3N-01019	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01019.RNA-Seq.T.hg38.tsv.gz	996039	TSV	721a926ae559ee0cc138e0f42a4363a3	C3N-01019.RNA-Seq.T.hg38	b3d35b78-239b-40bd-8352-a4bdb37369b2
C3N-01020	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01020.RNA-Seq.A.hg38.tsv.gz	998284	TSV	bd4514f2642e8bb46f63e38e31f63234	C3N-01020.RNA-Seq.A.hg38	9e43b6a6-aeeb-4b67-a510-40d6f17d5481
C3N-01020	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01020.RNA-Seq.T.hg38.tsv.gz	1033450	TSV	10998ecc97b2df892cbdc744a22723cb	C3N-01020.RNA-Seq.T.hg38	f78f6f8c-e634-43e2-be47-dbe0547fae5f
C3N-01021	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01021.RNA-Seq.A.hg38.tsv.gz	937154	TSV	180dd8193b5441a4468ac77cba297a76	C3N-01021.RNA-Seq.A.hg38	5419172a-d0ec-4ba2-a455-756afd94e994
C3N-01021	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01021.RNA-Seq.T.hg38.tsv.gz	1029552	TSV	dd3cf24fa865610b9cc3801573a75a9c	C3N-01021.RNA-Seq.T.hg38	cb97b5d9-c443-41bb-b718-58f2abddde6b
C3N-01022	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01022.RNA-Seq.A.hg38.tsv.gz	991090	TSV	69da9e91ef157c375eb79978e37b63fc	C3N-01022.RNA-Seq.A.hg38	65a848b2-1ea0-4fc8-a624-a2778be81712
C3N-01022	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01022.RNA-Seq.T.hg38.tsv.gz	1002565	TSV	12d2b50181dc76e9af8b08b1425a7866	C3N-01022.RNA-Seq.T.hg38	29fcf665-6d35-4a74-9d80-7eb7c26964ff
C3N-01023	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01023.RNA-Seq.A.hg38.tsv.gz	1000966	TSV	bbce10f2b26f735c4572236a299e9db9	C3N-01023.RNA-Seq.A.hg38	6f59bad9-48db-4f0a-b96a-0f76e7cfe3a0
C3N-01023	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01023.RNA-Seq.T.hg38.tsv.gz	994656	TSV	699bd22fcd2a5ea47052faca61e394bc	C3N-01023.RNA-Seq.T.hg38	9d0f99f1-b7fb-4c06-b07d-3b0f84407146
C3N-01024	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01024.RNA-Seq.A.hg38.tsv.gz	1019606	TSV	f28a830d5aa9f022ba4ede396d212482	C3N-01024.RNA-Seq.A.hg38	aafc022d-92eb-4cd9-97a0-65cbfcc1abf1
C3N-01024	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01024.RNA-Seq.T.hg38.tsv.gz	990297	TSV	c5f19ce02841a0943c0fb26af3bae803	C3N-01024.RNA-Seq.T.hg38	cb3ed714-5d55-44bf-988b-b041bff49117
C3N-01025	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01025.RNA-Seq.A.hg38.tsv.gz	1039396	TSV	cf558768a0aca7800686c68e728860d3	C3N-01025.RNA-Seq.A.hg38	d9d99cf9-eaf8-4b05-a23b-b0ea7b81cb16
C3N-01025	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01025.RNA-Seq.T.hg38.tsv.gz	1027759	TSV	f189445cefe918468089cdda289e27a8	C3N-01025.RNA-Seq.T.hg38	cc6cd828-7e58-4d5e-b126-044c6ff34c52
C3N-01028	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01028.RNA-Seq.A.hg38.tsv.gz	1021433	TSV	15292ccf3554032c0ee7277223f5a39f	C3N-01028.RNA-Seq.A.hg38	6f0ea4fc-78a2-4a71-a533-183643f3bbd4
C3N-01028	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01028.RNA-Seq.T.hg38.tsv.gz	1027732	TSV	8cb546e6239b1f68b5079d9b15b7a062	C3N-01028.RNA-Seq.T.hg38	07138ba0-6b13-4774-a137-4bd7306dc5e2
C3N-01030	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01030.RNA-Seq.A.hg38.tsv.gz	1011224	TSV	e606400b0d62a410dceed8dc92f68aaf	C3N-01030.RNA-Seq.A.hg38	6b387767-46ab-469a-8dea-d1ad56c78550
C3N-01030	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01030.RNA-Seq.T.hg38.tsv.gz	1029840	TSV	3834abb1da594786f2ac46d05e455811	C3N-01030.RNA-Seq.T.hg38	7bbca6fe-a91e-4a0f-9a93-b86c6b578470
C3N-01071	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01071.RNA-Seq.A.hg38.tsv.gz	980094	TSV	71722e66052b194561a21706466a713c	C3N-01071.RNA-Seq.A.hg38	c39792b9-6be5-4101-a57c-18f2688a0b21
C3N-01071	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01071.RNA-Seq.T.hg38.tsv.gz	1028251	TSV	c35c0de72a36fffe00c331952f0fa588	C3N-01071.RNA-Seq.T.hg38	65c57616-1255-444a-8580-227c946a0f5e
C3N-01072	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01072.RNA-Seq.A.hg38.tsv.gz	1012970	TSV	3bed7e8752509e8107a340082cd3cecc	C3N-01072.RNA-Seq.A.hg38	21e8ff61-510f-413e-900a-88fcf5a5803b
C3N-01072	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01072.RNA-Seq.T.hg38.tsv.gz	1013162	TSV	9e9ff73e28f8211337603ff4d99f2df2	C3N-01072.RNA-Seq.T.hg38	7578cdb9-6236-4850-8b93-f3b4cb5d87b2
C3N-01074	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01074.RNA-Seq.T.hg38.tsv.gz	1006770	TSV	2578e11397ad00d2e60a267b255bdda0	C3N-01074.RNA-Seq.T.hg38	06138a3e-f4b1-4bc9-940b-47c6a59f5831
C3N-01077	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01077.RNA-Seq.A.hg38.tsv.gz	1021129	TSV	5b05f2e724e5a6f3efac3933361e50d1	C3N-01077.RNA-Seq.A.hg38	1f31dd98-b437-4d8f-95a3-cd409c272140
C3N-01077	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01077.RNA-Seq.T.hg38.tsv.gz	1030583	TSV	d0662fea0fbf5d41abba494493feecf2	C3N-01077.RNA-Seq.T.hg38	635c12dd-4c83-4d0f-a80f-2e77ff7f9dc3
C3N-01078	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01078.RNA-Seq.A.hg38.tsv.gz	1001716	TSV	5d5e91e677e891fe6878eff92aa137ce	C3N-01078.RNA-Seq.A.hg38	919c69fa-b3a4-47b8-b8b5-5ed9c82b1385
C3N-01078	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01078.RNA-Seq.T.hg38.tsv.gz	995483	TSV	1432e8514377154d3cdebfe090f6b58f	C3N-01078.RNA-Seq.T.hg38	c34782ef-fd9a-4fa2-9829-c40dd671eb9c
C3N-01079	UCEC	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3N-01079.RNA-Seq.genomic.T.hg38.tsv.gz	1000732	TSV	321239a0abcf74b4828d7c1cf64f7d4b	C3N-01079.RNA-Seq.genomic.T.hg38	d1279038-75a5-4310-8a2a-7bfd86d29fe4
C3N-01080	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01080.RNA-Seq.A.hg38.tsv.gz	1005271	TSV	a589dc641c8c80ce0b8ac75ab125b1d4	C3N-01080.RNA-Seq.A.hg38	ea5e8ab7-1718-4b1f-b531-04506cebf479
C3N-01080	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01080.RNA-Seq.T.hg38.tsv.gz	1018317	TSV	08455ebf8a39d019062091551746f3c7	C3N-01080.RNA-Seq.T.hg38	9506b50e-740e-4c95-aea0-f4029554b829
C3N-01081	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01081.RNA-Seq.A.hg38.tsv.gz	1008973	TSV	de2a86dd7243cdeb6b51de29b20d711c	C3N-01081.RNA-Seq.A.hg38	e921e237-82b7-404d-8304-3ae3c8b4faa7
C3N-01081	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01081.RNA-Seq.T.hg38.tsv.gz	1025785	TSV	ff9779f8b73551e6fc7e74b190bed8d5	C3N-01081.RNA-Seq.T.hg38	43be7a40-5248-44a5-ab7a-8f4c7b0047c9
C3N-01082	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01082.RNA-Seq.A.hg38.tsv.gz	1043630	TSV	5f45b3db67e3b556c94b5e3d544ceae3	C3N-01082.RNA-Seq.A.hg38	68098113-d7ba-4899-8809-ab63c1d9a1e9
C3N-01082	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01082.RNA-Seq.T.hg38.tsv.gz	988463	TSV	2a13feda2ffbdf27b5c026fbb8c70eb2	C3N-01082.RNA-Seq.T.hg38	3cc099fb-b7ea-4e5d-9430-02c4ac3f17f4
C3N-01083	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01083.RNA-Seq.A.hg38.tsv.gz	986444	TSV	ca6c68f8e37c74d4aba82ff5224c4268	C3N-01083.RNA-Seq.A.hg38	f3d25cc3-7904-4c17-93c4-f904c5a64546
C3N-01083	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01083.RNA-Seq.T.hg38.tsv.gz	986189	TSV	8c8fb58ffd45d1b1100f23ebf5baa1f2	C3N-01083.RNA-Seq.T.hg38	8d11239c-3cdd-4cbd-bbd6-fa975d4d5ac2
C3N-01085	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01085.RNA-Seq.A.hg38.tsv.gz	1013446	TSV	e0003ce7544d8df1e15a663875b66092	C3N-01085.RNA-Seq.A.hg38	de4b600a-fe34-4603-84cb-cf3736a0a7b6
C3N-01085	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01085.RNA-Seq.T.hg38.tsv.gz	981421	TSV	f2000878ab395268f7737bb37ed5f29c	C3N-01085.RNA-Seq.T.hg38	08be3660-456e-4543-bf35-ca9d748c78ef
C3N-01086	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01086.RNA-Seq.A.hg38.tsv.gz	987287	TSV	c2ef38119ba72ece8103fdd00ed200fe	C3N-01086.RNA-Seq.A.hg38	69e58cf0-8f28-41b2-86f1-92939e2f60a4
C3N-01086	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01086.RNA-Seq.T.hg38.tsv.gz	1032493	TSV	8dcc1a2253e47d30b0d60260d4f3b5c0	C3N-01086.RNA-Seq.T.hg38	6111797a-03d4-440c-b834-c903720e887e
C3N-01088	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01088.RNA-Seq.A.hg38.tsv.gz	1026489	TSV	079881589b1eb7137bc2766c3ff2de00	C3N-01088.RNA-Seq.A.hg38	51367a5a-f50b-4520-b90e-e5c273708784
C3N-01088	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3N-01088.RNA-Seq.T.hg38.tsv.gz	990219	TSV	b86921e59a597dd6ee828d8f6f4d36d8	C3N-01088.RNA-Seq.T.hg38	2749bfba-33bb-4dcc-a9f6-d7698afb9616
